Year	Month	DayofMonth	DayOfWeek	DepTime	CRSDepTime	ArrTime	CRSArrTime	UniqueCarrier	FlightNum	TailNum	ActualElapsedTime	CRSElapsedTime	AirTime	ArrDelay	DepDelay	Origin	Dest	Distance	TaxiIn	TaxiOut	Cancelled	Diverted	OrigAirport	OrigCity	OrigState	OrigLat	OrigLong	DestAirport	DestCity	DestState	DestLat	DestLong
2002	5	26	7	651	705	724	742	NW	411	N8908E	33	37	21	-18	-14	RST	MSP	76	3	9	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	655	705	733	742	NW	411	N8957E	38	37	26	-9	-10	RST	MSP	76	6	6	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	650	705	724	742	NW	411	N958N	34	37	22	-18	-15	RST	MSP	76	4	8	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	655	705	834	742	NW	411	N953N	99	37	22	52	-10	RST	MSP	76	5	72	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	651	705	731	742	NW	411	N8929E	40	37	22	-11	-14	RST	MSP	76	8	10	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	657	705	733	742	NW	411	N8945E	36	37	20	-9	-8	RST	MSP	76	10	6	0	0	Rochester International	Rochester	MN	43.90882639	-92.49798722	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1844	1840	2057	2108	NW	412	N608NW	133	148	112	-11	4	DFW	MSP	852	5	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	2	4	1831	1840	2032	2108	NW	412	N925US	121	148	110	-36	-9	DFW	MSP	852	3	8	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	3	5	1834	1840	2044	2108	NW	412	N9338	130	148	115	-24	-6	DFW	MSP	852	4	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	5	7	1832	1840	2058	2108	NW	412	N9334	146	148	125	-10	-8	DFW	MSP	852	10	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	6	1	1831	1840	2037	2108	NW	412	N607NW	126	148	110	-31	-9	DFW	MSP	852	4	12	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	7	2	1836	1840	2048	2108	NW	412	N615NW	132	148	117	-20	-4	DFW	MSP	852	4	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	8	3	NULL	1840	NULL	2108	NW	412	N914RW	NULL	148	NULL	NULL	NULL	DFW	MSP	852	0	0	1	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	9	4	1832	1840	2042	2108	NW	412	N778NC	130	148	117	-26	-8	DFW	MSP	852	3	10	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	10	5	1831	1840	2033	2108	NW	412	N961N	122	148	107	-35	-9	DFW	MSP	852	4	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	12	7	1833	1840	2103	2108	NW	412	N623NW	150	148	130	-5	-7	DFW	MSP	852	4	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	13	1	1830	1840	2046	2108	NW	412	N611NA	136	148	120	-22	-10	DFW	MSP	852	7	9	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1837	1840	2048	2108	NW	412	N962N	131	148	114	-20	-3	DFW	MSP	852	6	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	1834	1840	2104	2108	NW	412	N9347	150	148	113	-4	-6	DFW	MSP	852	23	14	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1833	1840	2035	2108	NW	412	N965N	122	148	109	-33	-7	DFW	MSP	852	4	9	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1836	1840	2053	2108	NW	412	N926RC	137	148	116	-15	-4	DFW	MSP	852	7	14	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1835	1840	2056	2108	NW	412	N917RW	141	148	125	-12	-5	DFW	MSP	852	5	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1832	1840	2053	2108	NW	412	N608NW	141	148	122	-15	-8	DFW	MSP	852	7	12	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1833	1840	2055	2108	NW	412	N927RC	142	148	115	-13	-7	DFW	MSP	852	17	10	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1836	1840	2045	2108	NW	412	N609NW	129	148	114	-23	-4	DFW	MSP	852	3	12	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1833	1840	2054	2108	NW	412	N919RW	141	148	111	-14	-7	DFW	MSP	852	15	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1902	1840	2112	2108	NW	412	N621NW	130	148	112	4	22	DFW	MSP	852	9	9	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1900	1840	2119	2108	NW	412	N786NC	139	148	113	11	20	DFW	MSP	852	2	24	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1907	1840	2138	2108	NW	412	N987US	151	148	111	30	27	DFW	MSP	852	3	37	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1834	1840	2041	2108	NW	412	N9338	127	148	112	-27	-6	DFW	MSP	852	3	12	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	1832	1840	2042	2108	NW	412	N606NW	130	148	115	-26	-8	DFW	MSP	852	4	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	1833	1840	2049	2108	NW	412	N621NW	136	148	116	-19	-7	DFW	MSP	852	5	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1134	1118	1358	1345	NW	414	N8960E	144	147	123	13	16	DFW	MSP	852	5	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	2	4	1109	1118	1340	1345	NW	414	N8925E	151	147	121	-5	-9	DFW	MSP	852	6	24	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	3	5	1134	1118	1350	1345	NW	414	N908H	136	147	116	5	16	DFW	MSP	852	5	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	4	6	1109	1118	1330	1345	NW	414	N614NW	141	147	113	-15	-9	DFW	MSP	852	4	24	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	5	7	1111	1118	1345	1345	NW	414	N775NC	154	147	124	0	-7	DFW	MSP	852	6	24	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	6	1	1113	1118	1332	1345	NW	414	N1334U	139	147	106	-13	-5	DFW	MSP	852	6	27	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	7	2	1114	1118	1331	1345	NW	414	N914RW	137	147	114	-14	-4	DFW	MSP	852	3	20	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	8	3	1113	1118	1334	1345	NW	414	N9331	141	147	112	-11	-5	DFW	MSP	852	3	26	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	9	4	1112	1118	1323	1345	NW	414	N8933E	131	147	111	-22	-6	DFW	MSP	852	4	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	10	5	1109	1118	1344	1345	NW	414	N962N	155	147	120	-1	-9	DFW	MSP	852	3	32	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	11	6	1110	1118	1337	1345	NW	414	N958N	147	147	120	-8	-8	DFW	MSP	852	5	22	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	12	7	1107	1118	1319	1345	NW	414	N8938E	132	147	108	-26	-11	DFW	MSP	852	3	21	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	13	1	1111	1118	1325	1345	NW	414	N8979E	134	147	120	-20	-7	DFW	MSP	852	3	11	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	14	2	1108	1118	1332	1345	NW	414	N8929E	144	147	118	-13	-10	DFW	MSP	852	3	23	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	15	3	1110	1118	1336	1345	NW	414	N8920E	146	147	117	-9	-8	DFW	MSP	852	6	23	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	16	4	1109	1118	1327	1345	NW	414	N9344	138	147	116	-18	-9	DFW	MSP	852	6	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	17	5	1441	1118	1645	1345	NW	414	N9334	124	147	104	180	203	DFW	MSP	852	5	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	18	6	1109	1118	1326	1345	NW	414	N606NW	137	147	118	-19	-9	DFW	MSP	852	6	13	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	19	7	1112	1118	1344	1345	NW	414	N957N	152	147	122	-1	-6	DFW	MSP	852	5	25	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	20	1	1111	1118	1345	1345	NW	414	N750NW	154	147	134	0	-7	DFW	MSP	852	3	17	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	21	2	1124	1118	1345	1345	NW	414	N926NW	141	147	126	0	6	DFW	MSP	852	5	10	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	22	3	1112	1118	1333	1345	NW	414	N9348	141	147	116	-12	-6	DFW	MSP	852	4	21	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	23	4	1112	1118	1335	1345	NW	414	N8929E	143	147	108	-10	-6	DFW	MSP	852	4	31	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	24	5	1109	1118	1321	1345	NW	414	N9331	132	147	113	-24	-9	DFW	MSP	852	3	16	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	25	6	1115	1118	1329	1345	NW	414	N605NW	134	147	114	-16	-3	DFW	MSP	852	5	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	26	7	1217	1118	1425	1345	NW	414	N619NW	128	147	111	40	59	DFW	MSP	852	4	13	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	27	1	1125	1118	1341	1345	NW	414	N604NW	136	147	113	-4	7	DFW	MSP	852	5	18	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	28	2	1109	1118	1329	1345	NW	414	N8921E	140	147	114	-16	-9	DFW	MSP	852	4	22	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	29	3	1111	1118	1338	1345	NW	414	N9342	147	147	116	-7	-7	DFW	MSP	852	7	24	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	30	4	1118	1118	1354	1345	NW	414	N984US	156	147	124	9	0	DFW	MSP	852	4	28	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	31	5	1117	1118	1348	1345	NW	414	N623NW	151	147	130	3	-1	DFW	MSP	852	6	15	0	0	Dallas-Fort Worth International	Dallas-Fort Worth	TX	32.89595056	-97.0372	Minneapolis-St Paul Intl	Minneapolis	MN	44.88054694	-93.2169225
2002	5	1	3	1755	1800	2001	2009	NW	416	N284US	66	69	42	-8	-5	MKE	DTW	238	13	11	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	2	4	1754	1800	2008	2009	NW	416	N292US	74	69	41	-1	-6	MKE	DTW	238	21	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	3	5	1756	1800	2004	2009	NW	416	N357NW	68	69	44	-5	-4	MKE	DTW	238	8	16	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	4	6	1751	1800	1953	2009	NW	416	N202US	62	69	39	-16	-9	MKE	DTW	238	11	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	5	7	1755	1800	2000	2009	NW	416	N331NW	65	69	44	-9	-5	MKE	DTW	238	9	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	6	1	1751	1800	2020	2009	NW	416	N275US	89	69	55	11	-9	MKE	DTW	238	17	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	7	2	1755	1800	2008	2009	NW	416	N293US	73	69	54	-1	-5	MKE	DTW	238	11	8	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	8	3	1804	1800	2026	2009	NW	416	N290US	82	69	56	17	4	MKE	DTW	238	12	14	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	9	4	1840	1800	2039	2009	NW	416	N203US	59	69	41	30	40	MKE	DTW	238	8	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	10	5	1758	1800	2003	2009	NW	416	N286US	65	69	41	-6	-2	MKE	DTW	238	7	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	11	6	1756	1800	2003	2009	NW	416	N292US	67	69	44	-6	-4	MKE	DTW	238	10	13	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	12	7	1758	1800	2003	2009	NW	416	N355NW	65	69	46	-6	-2	MKE	DTW	238	9	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	13	1	1757	1800	2004	2009	NW	416	N275US	67	69	49	-5	-3	MKE	DTW	238	8	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	14	2	1811	1800	2029	2009	NW	416	N204US	78	69	60	20	11	MKE	DTW	238	9	9	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	15	3	1816	1800	2023	2009	NW	416	N288US	67	69	45	14	16	MKE	DTW	238	8	14	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	16	4	1756	1800	2024	2009	NW	416	N287US	88	69	55	15	-4	MKE	DTW	238	10	23	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	17	5	1753	1800	2014	2009	NW	416	N275US	81	69	51	5	-7	MKE	DTW	238	7	23	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	18	6	1748	1800	2002	2009	NW	416	N287US	74	69	44	-7	-12	MKE	DTW	238	21	9	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	19	7	1759	1800	2022	2009	NW	416	N353NW	83	69	48	13	-1	MKE	DTW	238	19	16	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	20	1	1753	1800	1954	2009	NW	416	N299US	61	69	45	-15	-7	MKE	DTW	238	7	9	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	21	2	1841	1800	2039	2009	NW	416	N816EA	58	69	40	30	41	MKE	DTW	238	6	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	22	3	1859	1800	2051	2009	NW	416	N292US	52	69	37	42	59	MKE	DTW	238	4	11	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	23	4	1804	1800	2011	2009	NW	416	N288US	67	69	50	2	4	MKE	DTW	238	7	10	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	24	5	1752	1800	2008	2009	NW	416	N204US	76	69	51	-1	-8	MKE	DTW	238	12	13	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	25	6	1751	1800	1956	2009	NW	416	N287US	65	69	46	-13	-9	MKE	DTW	238	7	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	26	7	1755	1800	2004	2009	NW	416	N373NW	69	69	42	-5	-5	MKE	DTW	238	10	17	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	27	1	1752	1800	2015	2009	NW	416	N203US	83	69	49	6	-8	MKE	DTW	238	8	26	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	28	2	1758	1800	1959	2009	NW	416	N288US	61	69	47	-10	-2	MKE	DTW	238	6	8	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	29	3	1757	1800	2017	2009	NW	416	N288US	80	69	45	8	-3	MKE	DTW	238	10	25	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	30	4	1835	1800	2102	2009	NW	416	N203US	87	69	66	53	35	MKE	DTW	238	10	11	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	31	5	1749	1800	1958	2009	NW	416	N288US	69	69	38	-11	-11	MKE	DTW	238	19	12	0	0	General Mitchell International	Milwaukee	WI	42.94722222	-87.89658333	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583
2002	5	1	3	852	854	941	941	NW	420	N670MC	49	47	29	0	-2	DTW	GRR	120	5	15	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	2	4	851	854	934	941	NW	420	N781NC	43	47	28	-7	-3	DTW	GRR	120	4	11	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	3	5	846	854	926	941	NW	420	N603NW	40	47	27	-15	-8	DTW	GRR	120	2	11	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	4	6	852	854	939	941	NW	420	N760NC	47	47	24	-2	-2	DTW	GRR	120	4	19	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	5	7	851	854	929	941	NW	420	N310NB	38	47	25	-12	-3	DTW	GRR	120	3	10	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	6	1	NULL	854	NULL	941	NW	420	N9339	NULL	47	NULL	NULL	NULL	DTW	GRR	120	0	0	1	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	8	3	852	854	931	941	NW	420	N783NC	39	47	26	-10	-2	DTW	GRR	120	3	10	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
2002	5	9	4	853	854	947	941	NW	420	N676MC	54	47	27	6	-1	DTW	GRR	120	5	22	0	0	Detroit Metropolitan-Wayne County	Detroit	MI	42.21205889	-83.34883583	Kent County International	Grand Rapids	MI	42.88081972	-85.52276778
